#group,false,false,true,true,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string
#default,mean,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,device,sensor
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:08:50Z,0.4817,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:09:00Z,-0.2944444444444444,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:09:10Z,0.1345,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:09:20Z,-0.424,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:09:30Z,-0.2563,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:09:40Z,-0.12422222222222223,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:09:50Z,0.3409,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:10:00Z,0.35922222222222217,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:10:10Z,-0.8575000000000002,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:10:20Z,-0.26766666666666666,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:10:30Z,0.2142222222222222,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:10:40Z,0.10549999999999997,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:10:50Z,-0.05344444444444449,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:11:00Z,0.5691,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:11:10Z,0.14288888888888884,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:11:20Z,-0.6584,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:11:30Z,0.0237777777777778,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:11:40Z,-0.1714,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:11:50Z,-0.01411111111111111,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:12:00Z,0.027500000000000045,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:12:10Z,0.5103333333333333,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:12:20Z,0.44089999999999996,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:12:30Z,-0.3332222222222222,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:12:40Z,-0.0733333333333333,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:12:50Z,0.2045,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:13:00Z,0.3947777777777778,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:13:10Z,-0.10420000000000003,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:13:20Z,0.7548888888888888,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:13:30Z,-0.15360000000000001,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:13:40Z,0.4488888888888889,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:13:50Z,0.3341,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:14:00Z,1.2179999999999997,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:14:10Z,0.5095,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:14:20Z,0.18033333333333335,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:14:30Z,0.0258,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:14:40Z,-0.43166666666666664,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:14:50Z,-0.04511111111111113,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:15:00Z,-0.18749999999999994,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:15:10Z,0.2854444444444445,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:15:20Z,0.11500000000000002,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:15:30Z,-0.23555555555555552,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:15:40Z,0.14379999999999996,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:15:50Z,-0.01511111111111113,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:16:00Z,-0.018199999999999973,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:16:10Z,-0.5862222222222221,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:16:20Z,-1.006,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:16:30Z,-0.1916,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:16:40Z,0.4926666666666667,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:16:50Z,0.30389999999999995,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:17:00Z,-0.42344444444444435,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:17:10Z,0.09300000000000001,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:17:20Z,0.24055555555555552,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:17:30Z,0.168,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:17:40Z,0.36566666666666664,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:17:50Z,0.09539999999999992,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:18:00Z,0.010111111111111114,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:18:10Z,0.03740000000000001,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:18:20Z,-0.026,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:18:30Z,-0.34590000000000004,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:18:40Z,0.20799999999999996,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:18:50Z,-0.6007,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:19:00Z,0.04066666666666668,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:19:10Z,0.08659999999999998,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:19:20Z,-0.5753333333333334,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:19:30Z,0.26270000000000004,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:19:40Z,0.132,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:19:50Z,0.5184444444444444,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:20:00Z,-0.2699,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:20:10Z,-0.40022222222222226,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:20:20Z,-0.18980000000000002,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:20:30Z,0.11822222222222223,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:20:40Z,-0.15350000000000003,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:20:50Z,-0.01599999999999999,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:21:00Z,0.02659999999999999,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:21:10Z,0.11055555555555552,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:21:20Z,-0.12640000000000004,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:21:30Z,-0.06799999999999999,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:21:40Z,0.30699999999999994,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:21:50Z,0.27088888888888885,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:22:00Z,0.3768,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:22:10Z,0.40599999999999997,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:22:20Z,0.00009999999999997789,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:22:30Z,-0.07077777777777783,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:22:40Z,-0.17969999999999997,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:22:50Z,-0.032555555555555574,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:23:00Z,-0.12277777777777778,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:23:10Z,-0.23390000000000005,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:23:20Z,0.19899999999999995,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:23:30Z,-0.1471,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:23:40Z,-0.36955555555555564,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:23:50Z,0.3975,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:24:00Z,0.3173333333333333,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:24:10Z,0.07280000000000002,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:24:20Z,0.479,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:24:30Z,-0.046900000000000074,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:24:40Z,0.5302222222222223,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:24:50Z,0.2277,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:25:00Z,-0.08166666666666665,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:25:10Z,0.2131111111111111,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:25:20Z,0.5255,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:25:30Z,-0.006000000000000005,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:25:40Z,0.11879999999999999,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:25:50Z,-0.8418888888888889,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:26:00Z,-0.3463,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:26:10Z,-0.12266666666666667,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:26:20Z,0.20220000000000002,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:26:30Z,0.2713333333333333,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:26:40Z,-0.3928,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:26:50Z,0.21555555555555553,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:27:00Z,0.397888888888889,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:27:10Z,-0.09670000000000004,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:27:20Z,0.17244444444444443,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:27:30Z,0.24939999999999993,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:27:40Z,0.033888888888888885,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:27:50Z,0.5490999999999999,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:28:00Z,-0.21271428571428577,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:28:10Z,0.08479999999999997,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:28:20Z,-0.12012499999999998,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:28:30Z,0.11509999999999998,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:28:40Z,0.7413999999999998,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:28:50Z,0.12999999999999998,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:29:00Z,-0.1626,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:29:10Z,0.0431111111111111,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:29:20Z,0.33240000000000003,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:29:30Z,-0.32811111111111113,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:29:40Z,-0.1986666666666666,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:29:50Z,-0.5761000000000001,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:30:00Z,0.2185555555555556,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:30:10Z,-0.7402000000000001,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:30:20Z,-0.09633333333333335,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:30:30Z,-0.11839999999999998,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:30:40Z,-0.09611111111111109,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:30:50Z,0.3919,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:31:00Z,0.33155555555555555,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:31:10Z,-0.534,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:31:20Z,0.3686666666666667,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:31:30Z,0.057600000000000005,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:31:40Z,-0.19144444444444442,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:31:50Z,-0.24689999999999998,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:32:00Z,0.3513333333333334,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:32:10Z,-0.21577777777777765,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:32:20Z,-0.06989999999999993,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:32:30Z,-0.4891111111111111,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:32:40Z,-0.08269999999999997,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:32:50Z,0.22633333333333333,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:33:00Z,0.257,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:33:10Z,0.49355555555555547,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:33:20Z,-0.25860000000000005,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:33:30Z,0.8942222222222223,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:33:40Z,0.18439999999999998,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:33:50Z,0.074,x,acceleration,esp32-02,acc-01
,,3,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:34:00Z,0.6329,x,acceleration,esp32-02,acc-01
,,4,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:06:20Z,-0.13699999999999998,y,acceleration,esp32-02,acc-01
,,4,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:06:30Z,-0.1608,y,acceleration,esp32-02,acc-01
,,4,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:06:40Z,0.4182222222222221,y,acceleration,esp32-02,acc-01
,,4,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:06:50Z,0.01399999999999999,y,acceleration,esp32-02,acc-01
,,4,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:07:00Z,-0.1246666666666666,y,acceleration,esp32-02,acc-01
,,4,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:07:10Z,-0.3148,y,acceleration,esp32-02,acc-01
,,4,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:07:20Z,-0.28800000000000003,y,acceleration,esp32-02,acc-01
,,4,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:07:30Z,0.19910000000000005,y,acceleration,esp32-02,acc-01
,,4,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:07:40Z,0.04599999999999999,y,acceleration,esp32-02,acc-01
,,4,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:07:50Z,0.36339999999999995,y,acceleration,esp32-02,acc-01
,,4,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:08:00Z,0.29255555555555546,y,acceleration,esp32-02,acc-01
,,4,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:08:10Z,-0.5683999999999999,y,acceleration,esp32-02,acc-01
,,4,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:08:20Z,0.5136666666666666,y,acceleration,esp32-02,acc-01
,,4,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:08:30Z,0.04689999999999998,y,acceleration,esp32-02,acc-01
